Transaction ID,Date,Customer ID,Product Category,Quantity,Price per Unit,Total Amount,Age,Gender,Item Purchased,Location,Season,Review Rating,Discount Applied,Frequency of Purchases,Store ID,Category,Weather Condition,Seasonality,is_holiday,holiday_name,Age Group,holiday_sales_boost,weather_impact,Avg Spend,Repeat Purchases,customer_segment
186,2023-07-05,CUST186,Clothing,4,50,200,46,Male,T-shirt,Wisconsin,Summer,4.5,Yes,Fortnightly,S001,Furniture,Rainy,Summer,False,No Holiday,41-50,0,0.8,200.0,1,1
186,2023-07-05,CUST186,Clothing,4,50,200,46,Male,T-shirt,Wisconsin,Summer,4.5,Yes,Fortnightly,S002,Groceries,Rainy,Summer,False,No Holiday,41-50,0,0.8,200.0,1,1
186,2023-07-05,CUST186,Clothing,4,50,200,46,Male,T-shirt,Wisconsin,Summer,4.5,Yes,Fortnightly,S002,Furniture,Sunny,Summer,False,No Holiday,41-50,0,1.1,200.0,1,1
186,2023-07-05,CUST186,Clothing,4,50,200,46,Male,T-shirt,Wisconsin,Summer,4.5,Yes,Fortnightly,S002,Electronics,Sunny,Summer,False,No Holiday,41-50,0,1.1,200.0,1,1
186,2023-07-05,CUST186,Clothing,4,50,200,46,Male,T-shirt,Wisconsin,Summer,4.5,Yes,Fortnightly,S002,Clothing,Sunny,Summer,False,No Holiday,41-50,0,1.1,200.0,1,1
186,2023-07-05,CUST186,Clothing,4,50,200,46,Male,T-shirt,Wisconsin,Summer,4.5,Yes,Fortnightly,S002,Clothing,Rainy,Summer,False,No Holiday,41-50,0,0.8,200.0,1,1
186,2023-07-05,CUST186,Clothing,4,50,200,46,Male,T-shirt,Wisconsin,Summer,4.5,Yes,Fortnightly,S003,Toys,Sunny,Summer,False,No Holiday,41-50,0,1.1,200.0,1,1
186,2023-07-05,CUST186,Clothing,4,50,200,46,Male,T-shirt,Wisconsin,Summer,4.5,Yes,Fortnightly,S003,Furniture,Snowy,Summer,False,No Holiday,41-50,0,0.7,200.0,1,1
186,2023-07-05,CUST186,Clothing,4,50,200,46,Male,T-shirt,Wisconsin,Summer,4.5,Yes,Fortnightly,S004,Toys,Snowy,Summer,False,No Holiday,41-50,0,0.7,200.0,1,1
186,2023-07-05,CUST186,Clothing,4,50,200,46,Male,T-shirt,Wisconsin,Summer,4.5,Yes,Fortnightly,S004,Groceries,Snowy,Summer,False,No Holiday,41-50,0,0.7,200.0,1,1
186,2023-07-05,CUST186,Clothing,4,50,200,46,Male,T-shirt,Wisconsin,Summer,4.5,Yes,Fortnightly,S004,Toys,Cloudy,Summer,False,No Holiday,41-50,0,1.0,200.0,1,1
186,2023-07-05,CUST186,Clothing,4,50,200,46,Male,T-shirt,Wisconsin,Summer,4.5,Yes,Fortnightly,S004,Furniture,Cloudy,Summer,False,No Holiday,41-50,0,1.0,200.0,1,1
186,2023-07-05,CUST186,Clothing,4,50,200,46,Male,T-shirt,Wisconsin,Summer,4.5,Yes,Fortnightly,S005,Clothing,Cloudy,Summer,False,No Holiday,41-50,0,1.0,200.0,1,1
186,2023-07-05,CUST186,Clothing,4,50,200,46,Male,T-shirt,Wisconsin,Summer,4.5,Yes,Fortnightly,S005,Furniture,Rainy,Summer,False,No Holiday,41-50,0,0.8,200.0,1,1
186,2023-07-05,CUST186,Clothing,4,50,200,46,Male,T-shirt,Wisconsin,Summer,4.5,Yes,Fortnightly,S005,Furniture,Snowy,Summer,False,No Holiday,41-50,0,0.7,200.0,1,1
186,2023-07-05,CUST186,Clothing,4,50,200,46,Male,T-shirt,Wisconsin,Summer,4.5,Yes,Fortnightly,S005,Furniture,Cloudy,Summer,False,No Holiday,41-50,0,1.0,200.0,1,1
60,2023-10-23,CUST060,Beauty,3,50,150,63,Male,Belt,Louisiana,Spring,4.6,Yes,Weekly,S001,Furniture,Rainy,Spring,False,No Holiday,>60,0,0.8,150.0,1,1
60,2023-10-23,CUST060,Beauty,3,50,150,63,Male,Belt,Louisiana,Spring,4.6,Yes,Weekly,S001,Clothing,Snowy,Spring,False,No Holiday,>60,0,0.7,150.0,1,1
60,2023-10-23,CUST060,Beauty,3,50,150,63,Male,Belt,Louisiana,Spring,4.6,Yes,Weekly,S001,Groceries,Cloudy,Spring,False,No Holiday,>60,0,1.0,150.0,1,1
60,2023-10-23,CUST060,Beauty,3,50,150,63,Male,Belt,Louisiana,Spring,4.6,Yes,Weekly,S001,Electronics,Sunny,Spring,False,No Holiday,>60,0,1.1,150.0,1,1
60,2023-10-23,CUST060,Beauty,3,50,150,63,Male,Belt,Louisiana,Spring,4.6,Yes,Weekly,S002,Clothing,Sunny,Spring,False,No Holiday,>60,0,1.1,150.0,1,1
60,2023-10-23,CUST060,Beauty,3,50,150,63,Male,Belt,Louisiana,Spring,4.6,Yes,Weekly,S002,Clothing,Cloudy,Spring,False,No Holiday,>60,0,1.0,150.0,1,1
60,2023-10-23,CUST060,Beauty,3,50,150,63,Male,Belt,Louisiana,Spring,4.6,Yes,Weekly,S002,Electronics,Cloudy,Spring,False,No Holiday,>60,0,1.0,150.0,1,1
60,2023-10-23,CUST060,Beauty,3,50,150,63,Male,Belt,Louisiana,Spring,4.6,Yes,Weekly,S002,Groceries,Cloudy,Spring,False,No Holiday,>60,0,1.0,150.0,1,1
60,2023-10-23,CUST060,Beauty,3,50,150,63,Male,Belt,Louisiana,Spring,4.6,Yes,Weekly,S003,Clothing,Sunny,Spring,False,No Holiday,>60,0,1.1,150.0,1,1
60,2023-10-23,CUST060,Beauty,3,50,150,63,Male,Belt,Louisiana,Spring,4.6,Yes,Weekly,S003,Furniture,Snowy,Spring,False,No Holiday,>60,0,0.7,150.0,1,1
60,2023-10-23,CUST060,Beauty,3,50,150,63,Male,Belt,Louisiana,Spring,4.6,Yes,Weekly,S003,Toys,Snowy,Spring,False,No Holiday,>60,0,0.7,150.0,1,1
60,2023-10-23,CUST060,Beauty,3,50,150,63,Male,Belt,Louisiana,Spring,4.6,Yes,Weekly,S004,Furniture,Sunny,Spring,False,No Holiday,>60,0,1.1,150.0,1,1
60,2023-10-23,CUST060,Beauty,3,50,150,63,Male,Belt,Louisiana,Spring,4.6,Yes,Weekly,S004,Electronics,Rainy,Spring,False,No Holiday,>60,0,0.8,150.0,1,1
60,2023-10-23,CUST060,Beauty,3,50,150,63,Male,Belt,Louisiana,Spring,4.6,Yes,Weekly,S004,Toys,Sunny,Spring,False,No Holiday,>60,0,1.1,150.0,1,1
60,2023-10-23,CUST060,Beauty,3,50,150,63,Male,Belt,Louisiana,Spring,4.6,Yes,Weekly,S004,Electronics,Snowy,Spring,False,No Holiday,>60,0,0.7,150.0,1,1
60,2023-10-23,CUST060,Beauty,3,50,150,63,Male,Belt,Louisiana,Spring,4.6,Yes,Weekly,S004,Groceries,Snowy,Spring,False,No Holiday,>60,0,0.7,150.0,1,1
60,2023-10-23,CUST060,Beauty,3,50,150,63,Male,Belt,Louisiana,Spring,4.6,Yes,Weekly,S004,Furniture,Cloudy,Spring,False,No Holiday,>60,0,1.0,150.0,1,1
60,2023-10-23,CUST060,Beauty,3,50,150,63,Male,Belt,Louisiana,Spring,4.6,Yes,Weekly,S005,Groceries,Sunny,Spring,False,No Holiday,>60,0,1.1,150.0,1,1
60,2023-10-23,CUST060,Beauty,3,50,150,63,Male,Belt,Louisiana,Spring,4.6,Yes,Weekly,S005,Electronics,Rainy,Spring,False,No Holiday,>60,0,0.8,150.0,1,1
516,2023-10-23,CUST516,Beauty,4,25,100,28,Male,Hat,Kentucky,Spring,4.5,Yes,Monthly,S001,Furniture,Rainy,Spring,False,No Holiday,18-30,0,0.8,100.0,1,1
516,2023-10-23,CUST516,Beauty,4,25,100,28,Male,Hat,Kentucky,Spring,4.5,Yes,Monthly,S001,Clothing,Snowy,Spring,False,No Holiday,18-30,0,0.7,100.0,1,1
516,2023-10-23,CUST516,Beauty,4,25,100,28,Male,Hat,Kentucky,Spring,4.5,Yes,Monthly,S001,Groceries,Cloudy,Spring,False,No Holiday,18-30,0,1.0,100.0,1,1
516,2023-10-23,CUST516,Beauty,4,25,100,28,Male,Hat,Kentucky,Spring,4.5,Yes,Monthly,S001,Electronics,Sunny,Spring,False,No Holiday,18-30,0,1.1,100.0,1,1
516,2023-10-23,CUST516,Beauty,4,25,100,28,Male,Hat,Kentucky,Spring,4.5,Yes,Monthly,S002,Clothing,Sunny,Spring,False,No Holiday,18-30,0,1.1,100.0,1,1
516,2023-10-23,CUST516,Beauty,4,25,100,28,Male,Hat,Kentucky,Spring,4.5,Yes,Monthly,S002,Clothing,Cloudy,Spring,False,No Holiday,18-30,0,1.0,100.0,1,1
516,2023-10-23,CUST516,Beauty,4,25,100,28,Male,Hat,Kentucky,Spring,4.5,Yes,Monthly,S002,Electronics,Cloudy,Spring,False,No Holiday,18-30,0,1.0,100.0,1,1
516,2023-10-23,CUST516,Beauty,4,25,100,28,Male,Hat,Kentucky,Spring,4.5,Yes,Monthly,S002,Groceries,Cloudy,Spring,False,No Holiday,18-30,0,1.0,100.0,1,1
516,2023-10-23,CUST516,Beauty,4,25,100,28,Male,Hat,Kentucky,Spring,4.5,Yes,Monthly,S003,Clothing,Sunny,Spring,False,No Holiday,18-30,0,1.1,100.0,1,1
516,2023-10-23,CUST516,Beauty,4,25,100,28,Male,Hat,Kentucky,Spring,4.5,Yes,Monthly,S003,Furniture,Snowy,Spring,False,No Holiday,18-30,0,0.7,100.0,1,1
516,2023-10-23,CUST516,Beauty,4,25,100,28,Male,Hat,Kentucky,Spring,4.5,Yes,Monthly,S003,Toys,Snowy,Spring,False,No Holiday,18-30,0,0.7,100.0,1,1
516,2023-10-23,CUST516,Beauty,4,25,100,28,Male,Hat,Kentucky,Spring,4.5,Yes,Monthly,S004,Furniture,Sunny,Spring,False,No Holiday,18-30,0,1.1,100.0,1,1
516,2023-10-23,CUST516,Beauty,4,25,100,28,Male,Hat,Kentucky,Spring,4.5,Yes,Monthly,S004,Electronics,Rainy,Spring,False,No Holiday,18-30,0,0.8,100.0,1,1
516,2023-10-23,CUST516,Beauty,4,25,100,28,Male,Hat,Kentucky,Spring,4.5,Yes,Monthly,S004,Toys,Sunny,Spring,False,No Holiday,18-30,0,1.1,100.0,1,1
516,2023-10-23,CUST516,Beauty,4,25,100,28,Male,Hat,Kentucky,Spring,4.5,Yes,Monthly,S004,Electronics,Snowy,Spring,False,No Holiday,18-30,0,0.7,100.0,1,1
516,2023-10-23,CUST516,Beauty,4,25,100,28,Male,Hat,Kentucky,Spring,4.5,Yes,Monthly,S004,Groceries,Snowy,Spring,False,No Holiday,18-30,0,0.7,100.0,1,1
516,2023-10-23,CUST516,Beauty,4,25,100,28,Male,Hat,Kentucky,Spring,4.5,Yes,Monthly,S004,Furniture,Cloudy,Spring,False,No Holiday,18-30,0,1.0,100.0,1,1
516,2023-10-23,CUST516,Beauty,4,25,100,28,Male,Hat,Kentucky,Spring,4.5,Yes,Monthly,S005,Groceries,Sunny,Spring,False,No Holiday,18-30,0,1.1,100.0,1,1
516,2023-10-23,CUST516,Beauty,4,25,100,28,Male,Hat,Kentucky,Spring,4.5,Yes,Monthly,S005,Electronics,Rainy,Spring,False,No Holiday,18-30,0,0.8,100.0,1,1
61,2023-04-09,CUST061,Beauty,4,50,200,50,Male,Sweater,Idaho,Summer,4.0,Yes,Weekly,S001,Furniture,Sunny,Summer,False,No Holiday,41-50,0,1.1,200.0,1,1
61,2023-04-09,CUST061,Beauty,4,50,200,50,Male,Sweater,Idaho,Summer,4.0,Yes,Weekly,S001,Clothing,Snowy,Summer,False,No Holiday,41-50,0,0.7,200.0,1,1
61,2023-04-09,CUST061,Beauty,4,50,200,50,Male,Sweater,Idaho,Summer,4.0,Yes,Weekly,S001,Electronics,Cloudy,Summer,False,No Holiday,41-50,0,1.0,200.0,1,1
61,2023-04-09,CUST061,Beauty,4,50,200,50,Male,Sweater,Idaho,Summer,4.0,Yes,Weekly,S001,Groceries,Cloudy,Summer,False,No Holiday,41-50,0,1.0,200.0,1,1
61,2023-04-09,CUST061,Beauty,4,50,200,50,Male,Sweater,Idaho,Summer,4.0,Yes,Weekly,S001,Clothing,Sunny,Summer,False,No Holiday,41-50,0,1.1,200.0,1,1
61,2023-04-09,CUST061,Beauty,4,50,200,50,Male,Sweater,Idaho,Summer,4.0,Yes,Weekly,S001,Clothing,Rainy,Summer,False,No Holiday,41-50,0,0.8,200.0,1,1
61,2023-04-09,CUST061,Beauty,4,50,200,50,Male,Sweater,Idaho,Summer,4.0,Yes,Weekly,S002,Clothing,Cloudy,Summer,False,No Holiday,41-50,0,1.0,200.0,1,1
61,2023-04-09,CUST061,Beauty,4,50,200,50,Male,Sweater,Idaho,Summer,4.0,Yes,Weekly,S002,Clothing,Snowy,Summer,False,No Holiday,41-50,0,0.7,200.0,1,1
61,2023-04-09,CUST061,Beauty,4,50,200,50,Male,Sweater,Idaho,Summer,4.0,Yes,Weekly,S003,Electronics,Rainy,Summer,False,No Holiday,41-50,0,0.8,200.0,1,1
61,2023-04-09,CUST061,Beauty,4,50,200,50,Male,Sweater,Idaho,Summer,4.0,Yes,Weekly,S003,Groceries,Cloudy,Summer,False,No Holiday,41-50,0,1.0,200.0,1,1
61,2023-04-09,CUST061,Beauty,4,50,200,50,Male,Sweater,Idaho,Summer,4.0,Yes,Weekly,S004,Electronics,Rainy,Summer,False,No Holiday,41-50,0,0.8,200.0,1,1
61,2023-04-09,CUST061,Beauty,4,50,200,50,Male,Sweater,Idaho,Summer,4.0,Yes,Weekly,S004,Toys,Sunny,Summer,False,No Holiday,41-50,0,1.1,200.0,1,1
61,2023-04-09,CUST061,Beauty,4,50,200,50,Male,Sweater,Idaho,Summer,4.0,Yes,Weekly,S004,Clothing,Rainy,Summer,False,No Holiday,41-50,0,0.8,200.0,1,1
61,2023-04-09,CUST061,Beauty,4,50,200,50,Male,Sweater,Idaho,Summer,4.0,Yes,Weekly,S005,Toys,Sunny,Summer,False,No Holiday,41-50,0,1.1,200.0,1,1
61,2023-04-09,CUST061,Beauty,4,50,200,50,Male,Sweater,Idaho,Summer,4.0,Yes,Weekly,S005,Furniture,Sunny,Summer,False,No Holiday,41-50,0,1.1,200.0,1,1
61,2023-04-09,CUST061,Beauty,4,50,200,50,Male,Sweater,Idaho,Summer,4.0,Yes,Weekly,S005,Furniture,Cloudy,Summer,False,No Holiday,41-50,0,1.0,200.0,1,1
61,2023-04-09,CUST061,Beauty,4,50,200,50,Male,Sweater,Idaho,Summer,4.0,Yes,Weekly,S005,Groceries,Cloudy,Summer,False,No Holiday,41-50,0,1.0,200.0,1,1
61,2023-04-09,CUST061,Beauty,4,50,200,50,Male,Sweater,Idaho,Summer,4.0,Yes,Weekly,S005,Clothing,Snowy,Summer,False,No Holiday,41-50,0,0.7,200.0,1,1
892,2023-04-09,CUST892,Electronics,1,50,50,20,Male,Skirt,Pennsylvania,Summer,3.9,Yes,Every 3 Months,S001,Furniture,Sunny,Summer,False,No Holiday,18-30,0,1.1,50.0,1,1
892,2023-04-09,CUST892,Electronics,1,50,50,20,Male,Skirt,Pennsylvania,Summer,3.9,Yes,Every 3 Months,S001,Clothing,Snowy,Summer,False,No Holiday,18-30,0,0.7,50.0,1,1
892,2023-04-09,CUST892,Electronics,1,50,50,20,Male,Skirt,Pennsylvania,Summer,3.9,Yes,Every 3 Months,S001,Electronics,Cloudy,Summer,False,No Holiday,18-30,0,1.0,50.0,1,1
892,2023-04-09,CUST892,Electronics,1,50,50,20,Male,Skirt,Pennsylvania,Summer,3.9,Yes,Every 3 Months,S001,Groceries,Cloudy,Summer,False,No Holiday,18-30,0,1.0,50.0,1,1
892,2023-04-09,CUST892,Electronics,1,50,50,20,Male,Skirt,Pennsylvania,Summer,3.9,Yes,Every 3 Months,S001,Clothing,Sunny,Summer,False,No Holiday,18-30,0,1.1,50.0,1,1
892,2023-04-09,CUST892,Electronics,1,50,50,20,Male,Skirt,Pennsylvania,Summer,3.9,Yes,Every 3 Months,S001,Clothing,Rainy,Summer,False,No Holiday,18-30,0,0.8,50.0,1,1
892,2023-04-09,CUST892,Electronics,1,50,50,20,Male,Skirt,Pennsylvania,Summer,3.9,Yes,Every 3 Months,S002,Clothing,Cloudy,Summer,False,No Holiday,18-30,0,1.0,50.0,1,1
892,2023-04-09,CUST892,Electronics,1,50,50,20,Male,Skirt,Pennsylvania,Summer,3.9,Yes,Every 3 Months,S002,Clothing,Snowy,Summer,False,No Holiday,18-30,0,0.7,50.0,1,1
892,2023-04-09,CUST892,Electronics,1,50,50,20,Male,Skirt,Pennsylvania,Summer,3.9,Yes,Every 3 Months,S003,Electronics,Rainy,Summer,False,No Holiday,18-30,0,0.8,50.0,1,1
892,2023-04-09,CUST892,Electronics,1,50,50,20,Male,Skirt,Pennsylvania,Summer,3.9,Yes,Every 3 Months,S003,Groceries,Cloudy,Summer,False,No Holiday,18-30,0,1.0,50.0,1,1
892,2023-04-09,CUST892,Electronics,1,50,50,20,Male,Skirt,Pennsylvania,Summer,3.9,Yes,Every 3 Months,S004,Electronics,Rainy,Summer,False,No Holiday,18-30,0,0.8,50.0,1,1
892,2023-04-09,CUST892,Electronics,1,50,50,20,Male,Skirt,Pennsylvania,Summer,3.9,Yes,Every 3 Months,S004,Toys,Sunny,Summer,False,No Holiday,18-30,0,1.1,50.0,1,1
892,2023-04-09,CUST892,Electronics,1,50,50,20,Male,Skirt,Pennsylvania,Summer,3.9,Yes,Every 3 Months,S004,Clothing,Rainy,Summer,False,No Holiday,18-30,0,0.8,50.0,1,1
892,2023-04-09,CUST892,Electronics,1,50,50,20,Male,Skirt,Pennsylvania,Summer,3.9,Yes,Every 3 Months,S005,Toys,Sunny,Summer,False,No Holiday,18-30,0,1.1,50.0,1,1
892,2023-04-09,CUST892,Electronics,1,50,50,20,Male,Skirt,Pennsylvania,Summer,3.9,Yes,Every 3 Months,S005,Furniture,Sunny,Summer,False,No Holiday,18-30,0,1.1,50.0,1,1
892,2023-04-09,CUST892,Electronics,1,50,50,20,Male,Skirt,Pennsylvania,Summer,3.9,Yes,Every 3 Months,S005,Furniture,Cloudy,Summer,False,No Holiday,18-30,0,1.0,50.0,1,1
892,2023-04-09,CUST892,Electronics,1,50,50,20,Male,Skirt,Pennsylvania,Summer,3.9,Yes,Every 3 Months,S005,Groceries,Cloudy,Summer,False,No Holiday,18-30,0,1.0,50.0,1,1
892,2023-04-09,CUST892,Electronics,1,50,50,20,Male,Skirt,Pennsylvania,Summer,3.9,Yes,Every 3 Months,S005,Clothing,Snowy,Summer,False,No Holiday,18-30,0,0.7,50.0,1,1
62,2023-12-27,CUST062,Beauty,2,50,100,55,Male,Scarf,Texas,Winter,4.7,Yes,Every 3 Months,S001,Toys,Snowy,Winter,False,No Holiday,51-60,0,0.7,100.0,1,1
62,2023-12-27,CUST062,Beauty,2,50,100,55,Male,Scarf,Texas,Winter,4.7,Yes,Every 3 Months,S001,Groceries,Cloudy,Winter,False,No Holiday,51-60,0,1.0,100.0,1,1
62,2023-12-27,CUST062,Beauty,2,50,100,55,Male,Scarf,Texas,Winter,4.7,Yes,Every 3 Months,S001,Furniture,Sunny,Winter,False,No Holiday,51-60,0,1.1,100.0,1,1
62,2023-12-27,CUST062,Beauty,2,50,100,55,Male,Scarf,Texas,Winter,4.7,Yes,Every 3 Months,S002,Clothing,Snowy,Winter,False,No Holiday,51-60,0,0.7,100.0,1,1
62,2023-12-27,CUST062,Beauty,2,50,100,55,Male,Scarf,Texas,Winter,4.7,Yes,Every 3 Months,S002,Clothing,Rainy,Winter,False,No Holiday,51-60,0,0.8,100.0,1,1
62,2023-12-27,CUST062,Beauty,2,50,100,55,Male,Scarf,Texas,Winter,4.7,Yes,Every 3 Months,S002,Furniture,Cloudy,Winter,False,No Holiday,51-60,0,1.0,100.0,1,1
62,2023-12-27,CUST062,Beauty,2,50,100,55,Male,Scarf,Texas,Winter,4.7,Yes,Every 3 Months,S002,Electronics,Cloudy,Winter,False,No Holiday,51-60,0,1.0,100.0,1,1
62,2023-12-27,CUST062,Beauty,2,50,100,55,Male,Scarf,Texas,Winter,4.7,Yes,Every 3 Months,S002,Toys,Cloudy,Winter,False,No Holiday,51-60,0,1.0,100.0,1,1
62,2023-12-27,CUST062,Beauty,2,50,100,55,Male,Scarf,Texas,Winter,4.7,Yes,Every 3 Months,S002,Toys,Snowy,Winter,False,No Holiday,51-60,0,0.7,100.0,1,1
62,2023-12-27,CUST062,Beauty,2,50,100,55,Male,Scarf,Texas,Winter,4.7,Yes,Every 3 Months,S002,Groceries,Cloudy,Winter,False,No Holiday,51-60,0,1.0,100.0,1,1
62,2023-12-27,CUST062,Beauty,2,50,100,55,Male,Scarf,Texas,Winter,4.7,Yes,Every 3 Months,S003,Groceries,Rainy,Winter,False,No Holiday,51-60,0,0.8,100.0,1,1
62,2023-12-27,CUST062,Beauty,2,50,100,55,Male,Scarf,Texas,Winter,4.7,Yes,Every 3 Months,S003,Toys,Cloudy,Winter,False,No Holiday,51-60,0,1.0,100.0,1,1
62,2023-12-27,CUST062,Beauty,2,50,100,55,Male,Scarf,Texas,Winter,4.7,Yes,Every 3 Months,S003,Clothing,Rainy,Winter,False,No Holiday,51-60,0,0.8,100.0,1,1
62,2023-12-27,CUST062,Beauty,2,50,100,55,Male,Scarf,Texas,Winter,4.7,Yes,Every 3 Months,S003,Groceries,Cloudy,Winter,False,No Holiday,51-60,0,1.0,100.0,1,1
62,2023-12-27,CUST062,Beauty,2,50,100,55,Male,Scarf,Texas,Winter,4.7,Yes,Every 3 Months,S003,Furniture,Snowy,Winter,False,No Holiday,51-60,0,0.7,100.0,1,1
62,2023-12-27,CUST062,Beauty,2,50,100,55,Male,Scarf,Texas,Winter,4.7,Yes,Every 3 Months,S004,Toys,Cloudy,Winter,False,No Holiday,51-60,0,1.0,100.0,1,1
62,2023-12-27,CUST062,Beauty,2,50,100,55,Male,Scarf,Texas,Winter,4.7,Yes,Every 3 Months,S004,Groceries,Snowy,Winter,False,No Holiday,51-60,0,0.7,100.0,1,1
62,2023-12-27,CUST062,Beauty,2,50,100,55,Male,Scarf,Texas,Winter,4.7,Yes,Every 3 Months,S004,Toys,Snowy,Winter,False,No Holiday,51-60,0,0.7,100.0,1,1
62,2023-12-27,CUST062,Beauty,2,50,100,55,Male,Scarf,Texas,Winter,4.7,Yes,Every 3 Months,S004,Toys,Rainy,Winter,False,No Holiday,51-60,0,0.8,100.0,1,1
62,2023-12-27,CUST062,Beauty,2,50,100,55,Male,Scarf,Texas,Winter,4.7,Yes,Every 3 Months,S005,Electronics,Rainy,Winter,False,No Holiday,51-60,0,0.8,100.0,1,1
63,2023-02-05,CUST063,Electronics,2,25,50,30,Male,Sneakers,Mississippi,Spring,3.8,Yes,Fortnightly,S001,Toys,Cloudy,Spring,False,No Holiday,18-30,0,1.0,50.0,1,1
63,2023-02-05,CUST063,Electronics,2,25,50,30,Male,Sneakers,Mississippi,Spring,3.8,Yes,Fortnightly,S001,Clothing,Snowy,Spring,False,No Holiday,18-30,0,0.7,50.0,1,1
63,2023-02-05,CUST063,Electronics,2,25,50,30,Male,Sneakers,Mississippi,Spring,3.8,Yes,Fortnightly,S001,Groceries,Snowy,Spring,False,No Holiday,18-30,0,0.7,50.0,1,1
63,2023-02-05,CUST063,Electronics,2,25,50,30,Male,Sneakers,Mississippi,Spring,3.8,Yes,Fortnightly,S002,Clothing,Rainy,Spring,False,No Holiday,18-30,0,0.8,50.0,1,1
63,2023-02-05,CUST063,Electronics,2,25,50,30,Male,Sneakers,Mississippi,Spring,3.8,Yes,Fortnightly,S002,Furniture,Snowy,Spring,False,No Holiday,18-30,0,0.7,50.0,1,1
63,2023-02-05,CUST063,Electronics,2,25,50,30,Male,Sneakers,Mississippi,Spring,3.8,Yes,Fortnightly,S002,Electronics,Snowy,Spring,False,No Holiday,18-30,0,0.7,50.0,1,1
63,2023-02-05,CUST063,Electronics,2,25,50,30,Male,Sneakers,Mississippi,Spring,3.8,Yes,Fortnightly,S003,Toys,Snowy,Spring,False,No Holiday,18-30,0,0.7,50.0,1,1
63,2023-02-05,CUST063,Electronics,2,25,50,30,Male,Sneakers,Mississippi,Spring,3.8,Yes,Fortnightly,S003,Furniture,Snowy,Spring,False,No Holiday,18-30,0,0.7,50.0,1,1
63,2023-02-05,CUST063,Electronics,2,25,50,30,Male,Sneakers,Mississippi,Spring,3.8,Yes,Fortnightly,S003,Clothing,Rainy,Spring,False,No Holiday,18-30,0,0.8,50.0,1,1
63,2023-02-05,CUST063,Electronics,2,25,50,30,Male,Sneakers,Mississippi,Spring,3.8,Yes,Fortnightly,S004,Toys,Rainy,Spring,False,No Holiday,18-30,0,0.8,50.0,1,1
63,2023-02-05,CUST063,Electronics,2,25,50,30,Male,Sneakers,Mississippi,Spring,3.8,Yes,Fortnightly,S004,Clothing,Rainy,Spring,False,No Holiday,18-30,0,0.8,50.0,1,1
63,2023-02-05,CUST063,Electronics,2,25,50,30,Male,Sneakers,Mississippi,Spring,3.8,Yes,Fortnightly,S005,Furniture,Rainy,Spring,False,No Holiday,18-30,0,0.8,50.0,1,1
63,2023-02-05,CUST063,Electronics,2,25,50,30,Male,Sneakers,Mississippi,Spring,3.8,Yes,Fortnightly,S005,Toys,Cloudy,Spring,False,No Holiday,18-30,0,1.0,50.0,1,1
63,2023-02-05,CUST063,Electronics,2,25,50,30,Male,Sneakers,Mississippi,Spring,3.8,Yes,Fortnightly,S005,Furniture,Cloudy,Spring,False,No Holiday,18-30,0,1.0,50.0,1,1
63,2023-02-05,CUST063,Electronics,2,25,50,30,Male,Sneakers,Mississippi,Spring,3.8,Yes,Fortnightly,S005,Toys,Sunny,Spring,False,No Holiday,18-30,0,1.1,50.0,1,1
63,2023-02-05,CUST063,Electronics,2,25,50,30,Male,Sneakers,Mississippi,Spring,3.8,Yes,Fortnightly,S005,Groceries,Snowy,Spring,False,No Holiday,18-30,0,0.7,50.0,1,1
195,2023-02-05,CUST195,Clothing,1,30,30,51,Male,Backpack,Missouri,Spring,3.1,Yes,Quarterly,S001,Toys,Cloudy,Spring,False,No Holiday,51-60,0,1.0,30.0,1,1
195,2023-02-05,CUST195,Clothing,1,30,30,51,Male,Backpack,Missouri,Spring,3.1,Yes,Quarterly,S001,Clothing,Snowy,Spring,False,No Holiday,51-60,0,0.7,30.0,1,1
195,2023-02-05,CUST195,Clothing,1,30,30,51,Male,Backpack,Missouri,Spring,3.1,Yes,Quarterly,S001,Groceries,Snowy,Spring,False,No Holiday,51-60,0,0.7,30.0,1,1
195,2023-02-05,CUST195,Clothing,1,30,30,51,Male,Backpack,Missouri,Spring,3.1,Yes,Quarterly,S002,Clothing,Rainy,Spring,False,No Holiday,51-60,0,0.8,30.0,1,1
195,2023-02-05,CUST195,Clothing,1,30,30,51,Male,Backpack,Missouri,Spring,3.1,Yes,Quarterly,S002,Furniture,Snowy,Spring,False,No Holiday,51-60,0,0.7,30.0,1,1
195,2023-02-05,CUST195,Clothing,1,30,30,51,Male,Backpack,Missouri,Spring,3.1,Yes,Quarterly,S002,Electronics,Snowy,Spring,False,No Holiday,51-60,0,0.7,30.0,1,1
195,2023-02-05,CUST195,Clothing,1,30,30,51,Male,Backpack,Missouri,Spring,3.1,Yes,Quarterly,S003,Toys,Snowy,Spring,False,No Holiday,51-60,0,0.7,30.0,1,1
195,2023-02-05,CUST195,Clothing,1,30,30,51,Male,Backpack,Missouri,Spring,3.1,Yes,Quarterly,S003,Furniture,Snowy,Spring,False,No Holiday,51-60,0,0.7,30.0,1,1
195,2023-02-05,CUST195,Clothing,1,30,30,51,Male,Backpack,Missouri,Spring,3.1,Yes,Quarterly,S003,Clothing,Rainy,Spring,False,No Holiday,51-60,0,0.8,30.0,1,1
